"Gene1","Gene2","cor","pvalue"
"KBTBD2","ZNF586",0.148512705475634,2.48213761230917e-06
"KBTBD2","ANKRD30B",0.148456402108572,2.50421820224331e-06
"KBTBD2","TLCD4",0.148004181311982,2.68852409688385e-06
"KBTBD2","BCL9L",0.147917645406756,2.72524371948044e-06
"KBTBD2","ELMOD2",0.14791369337501,2.72693210062532e-06
"KBTBD2","POMGNT2",0.147754344525344,2.79585003462943e-06
"KBTBD2","MAJIN",0.147736923617977,2.80348493445367e-06
"KBTBD2","HESX1",0.147684290979278,2.82667329034569e-06
"KBTBD2","PDHA2",0.147671032544859,2.83254346836896e-06
"KBTBD2","CDIN1",0.147647219965587,2.84311583757845e-06
"KBTBD2","ZNF491",0.147605071050909,2.86192196943867e-06
"KBTBD2","RAB22A",0.1475603385408,2.88201119730869e-06
"KBTBD2","CACNG3",0.147478712211439,2.91901801631816e-06
"KBTBD2","SERPINB7",0.147379267341324,2.96471853139533e-06
"KBTBD2","GRPEL2",0.147371098068787,2.96850308505059e-06
"KBTBD2","LIPI",0.147264854544087,3.01814561039496e-06
"KBTBD2","PARP15",0.147196444885318,3.05052999019708e-06
"KBTBD2","ABCA5",0.147113625413105,3.09018130362573e-06
"KBTBD2","AKR1D1",0.146919411642724,3.18511001042348e-06
"KBTBD2","TM4SF18",0.146252435580324,3.5328412585405e-06
"KBTBD2","MEDAG",0.146246915261205,3.53586555981423e-06
"KBTBD2","ZNF99",0.146178410857212,3.57360246100509e-06
"KBTBD2","TANGO2",0.146073078984436,3.6323796170125e-06
"KBTBD2","HSPA8",0.145963486434017,3.69451617930173e-06
"KBTBD2","UBE2Z",0.145945800310488,3.70463868963679e-06
"KBTBD2","TMEM192",0.145333076064161,4.07218391624415e-06
"KBTBD2","PRR13",0.145307626231758,4.08818103566891e-06
"KBTBD2","UBA2",0.145163755583825,4.17975141793763e-06
"KBTBD2","PIGN",0.145098082845306,4.22219997491656e-06
"KBTBD2","METTL26",0.145055307603619,4.25006987975598e-06
"KBTBD2","RALA",0.144820884020841,4.4059596295166e-06
"KBTBD2","NXN",0.144782123895228,4.43225614288498e-06
"KBTBD2","ACSS3",0.144771874474443,4.43923484506263e-06
"KBTBD2","CPXM2",0.144721111643371,4.47395385473254e-06
"KBTBD2","TARS1",0.144709782855628,4.48173750359098e-06
"KBTBD2","PLA2G5",0.144697380219929,4.49027381263547e-06
"KBTBD2","C11orf42",0.144571151092474,4.57804229018918e-06
"KBTBD2","VSTM5",0.144518098438965,4.61541805865347e-06
"KBTBD2","PRIM1",0.144486392258463,4.63789431521119e-06
"KBTBD2","TCERG1L",0.144261262930787,4.80052405442858e-06
"KBTBD2","OSTC",0.144064269163009,4.94729042312219e-06
"KBTBD2","PPP1R1C",0.143994858255258,5.00001854200052e-06
"KBTBD2","PCK2",0.143699961186222,5.23008924706606e-06
"KBTBD2","RTTN",0.143674928548328,5.2500783402387e-06
"KBTBD2","STKLD1",0.143673400618577,5.25130078675295e-06
"KBTBD2","TMEM117",0.143348659351208,5.51738378341501e-06
"KBTBD2","NUAK2",0.143303674604668,5.55524383037232e-06
"KBTBD2","HDGFL1",0.143287242439932,5.56913528413843e-06
"KBTBD2","DDX53",0.143250499141499,5.60031762888694e-06
"KBTBD2","ZNF878",0.143210873487336,5.63413310446065e-06
"KBTBD2","DDX46",0.143120169143777,5.71227393974419e-06
"KBTBD2","ARRDC5",0.143108834573332,5.72211104675238e-06
"KBTBD2","CHGA",0.143092662982021,5.73617416614255e-06
"KBTBD2","CCKBR",0.142903777127893,5.90289824894128e-06
"KBTBD2","NPAT",0.142897529462375,5.90849123876833e-06
"KBTBD2","AS3MT",0.142848769390981,5.9523162022722e-06
"KBTBD2","RNF19A",0.142824063182189,5.97464024548604e-06
"KBTBD2","LIN28B",0.142670396573072,6.11529710144242e-06
"KBTBD2","PFKFB1",0.142495467863101,6.27926672354199e-06
"KBTBD2","HIKESHI",0.142365130210345,6.40416086360337e-06
"KBTBD2","EBF3",0.142342570526429,6.42601788260182e-06
"KBTBD2","PSG5",0.14214070567071,6.62479271361652e-06
"KBTBD2","CLSPN",0.142121857149018,6.64364960464495e-06
"KBTBD2","MAPKAPK5",0.142102988235027,6.66257824389907e-06
"KBTBD2","ERN1",0.142097988720602,6.66760220939634e-06
"KBTBD2","CAPSL",0.141966469850371,6.80107145330637e-06
"KBTBD2","GPR146",0.141899034152175,6.87049308501382e-06
"KBTBD2","ZNF776",0.141837958879461,6.9339505936509e-06
"KBTBD2","BRDT",0.141752517966467,7.02366405498886e-06
"KBTBD2","MACC1",0.141749980265688,7.02634553305006e-06
"KBTBD2","RAB23",0.141747728575666,7.02872561454713e-06
"KBTBD2","RALBP1",0.141677957148191,7.10285813685309e-06
"KBTBD2","AHCYL2",0.141661682205611,7.12025743767063e-06
"KBTBD2","TMEM210",0.141572439527258,7.21639129510002e-06
"KBTBD2","RFESD",0.141566117372746,7.22324844261902e-06
"KBTBD2","NCOA1",0.141514303869088,7.27968143023146e-06
"KBTBD2","MT1B",0.141354936556191,7.4559081542034e-06
"KBTBD2","CCT5",0.14122135595704,7.60675101290597e-06
"KBTBD2","NCR3LG1",0.141187883005494,7.64500361141393e-06
"KBTBD2","CLK1",0.141184169617042,7.649258538437e-06
"KBTBD2","ZNF573",0.141179612322822,7.65448353139513e-06
