"Gene1","Gene2","cor","pvalue"
"SUV39H1","ZNF442","-0.0546165235112004","0.0847698334904122"
"SUV39H1","MAGED1","-0.0545720925931432","0.0850238038081822"
"SUV39H1","SRPX2","-0.0545637504684064","0.0850715564318916"
"SUV39H1","ARSG","-0.0545625631096048","0.0850783549614393"
"SUV39H1","NDRG4","-0.0545411048931591","0.0852012951432496"
"SUV39H1","ZBTB7B","-0.0545374843000649","0.0852220526781669"
"SUV39H1","MMUT","-0.0545210714571641","0.0853162017748287"
"SUV39H1","C12orf60","-0.0544631518710007","0.0856491174237394"
"SUV39H1","KCTD8","-0.0544594840574657","0.0856702348745294"
"SUV39H1","OPRL1","-0.054449305460479","0.0857288601964836"
"SUV39H1","KRTAP24-1","-0.0544490186030377","0.0857305128685304"
"SUV39H1","LZTFL1","-0.0544371078741593","0.0857991568604354"
"SUV39H1","MATK","-0.0544137819954884","0.085933717188687"
"SUV39H1","S100A10","-0.0543945083156135","0.0860450299558221"
"SUV39H1","FOXA2","-0.054384492578661","0.0861029205232065"
"SUV39H1","LGALS13","-0.0543332890528309","0.086399365945523"
"SUV39H1","SGCB","-0.0542933294573629","0.086631285404591"
"SUV39H1","ALG5","-0.0542832725691716","0.086689733052356"
"SUV39H1","CST1","-0.0542787139644773","0.0867162367781645"
"SUV39H1","SOX11","-0.0542638939716841","0.0868024453522427"
"SUV39H1","DENND2C","-0.0542000714644589","0.0871744935027443"
"SUV39H1","RTBDN","-0.0541712244182436","0.0873430761711992"
"SUV39H1","TIGD7","-0.0541688409639027","0.0873570168620774"
"SUV39H1","MARF1","-0.0541653318142522","0.087377544944352"
"SUV39H1","CLDN17","-0.0541628155127588","0.0873922673827949"
"SUV39H1","KYAT3","-0.0541150701898548","0.0876719958031255"
"SUV39H1","STK11IP","-0.0541140474218452","0.087677995836548"
"SUV39H1","TARS3","-0.0540968459977435","0.0877789569669468"
"SUV39H1","NBEAL1","-0.0540925845642749","0.0878039832650055"
"SUV39H1","UIMC1","-0.0540818890960924","0.0878668202972123"
"SUV39H1","APOBEC3D","-0.0540660586515486","0.0879598923329162"
"SUV39H1","ZNF701","-0.0540522836230166","0.088040944525275"
"SUV39H1","SNTB1","-0.0540452124154546","0.088082574823815"
"SUV39H1","SEC16B","-0.0540411848393651","0.0881062934436639"
"SUV39H1","DCN","-0.0540315254979338","0.0881631987982501"
